A1_20180209001018_00017,0,
A1_20180208235712_00020,0,
A1_20180209003946_00051,0,
A1_20180208232823_00020,0,
A1_20180208232151_00007,0,
A1_20180209002436_00016,0,
A1_20180209002003_00042,0,
A2_20180206202435_00040,0,
A2_20180206201547_00010,0,
A2_20180206201910_00025,0,
A1_20180208233928_00041,0,
A1_20180208224825_00001,0,
A2_20180206200410_00023,0,
A1_20180208230951_00012,0,
A1_20180208231615_00027,0,
A1_20180208233345_00001,0,
A2_20180206201341_00006,0,
A1_20180208230122_00035,0,
A1_20180209000238_00034,0,
A1_20180209004049_00054,0,
A1_20180208225138_00008,0,
A2_20180206200515_00026,0,
A1_20180209001855_00001,0,
A1_20180208232615_00016,0,
A1_20180208231619_00028,0,
A1_20180208230848_00010,0,
A2_20180206201656_00015,0,
A2_20180206201444_00007,0,
A1_20180208232509_00045,0,
A2_20180206195945_00007,0,
A2_20180206200154_00013,0,
A1_20180209002646_00059,0,
A2_20180206202334_00039,0,
A1_20180209003845_00050,0,
A1_20180208232144_00037,0,
A1_20180209003001_00029,0,
A1_20180209002754_00024,0,
A1_20180208225909_00029,0,
A1_20180209001646_00033,0,
A1_20180208230434_00002,0,
A1_20180209000704_00009,0,
A1_20180209002647_00021,0,
A1_20180208232618_00017,0,
A1_20180208233454_00004,0,
A1_20180209001958_00002,0,
A2_20180206203122_00017,0,
A2_20180206200307_00021,0,
A1_20180208232036_00035,0,
A1_20180208225033_00006,0,
A1_20180208234037_00017,0,
A1_20180208232405_00043,0,
A2_20180206201804_00022,0,
A1_20180209000553_00005,0,
A2_20180206201909_00024,0,
A1_20180208235504_00015,0,
A2_20180206202121_00032,0,
A1_20180208233241_00027,0,
A1_20180209002009_00044,0,
A1_20180208233346_00029,0,
A1_20180208224932_00005,0,
A2_20180206202645_00048,0,
A1_20180209002857_00026,0,
A1_20180209000445_00038,0,
A1_20180209001225_00021,0,
A1_20180208225553_00018,0,
A1_20180208231725_00030,0,
A1_20180209004051_00055,0,
A2_20180206203124_00018,0,
A2_20180206200156_00014,0,
A1_20180209003533_00042,0,
A1_20180208235359_00011,0,
A2_20180206203646_00032,0,
A2_20180206201338_00004,0,
A2_20180206202905_00055,0,
A1_20180208233031_00024,0,
A1_20180208225702_00024,0,
A1_20180208230118_00034,0,
A1_20180209000657_00043,0,
A1_20180208234033_00016,0,
A1_20180208235043_00004,0,
A1_20180208230330_00001,0,
A1_20180209000128_00031,0,
A2_20180206201758_00017,0,
A1_20180208235401_00012,0,
A1_20180209000809_00048,0,
A2_20180206203016_00059,0,
A1_20180209002331_00052,0,
A2_20180206200157_00015,0,
A1_20180209001642_00032,0,
A1_20180208230011_00031,0,
A1_20180208235402_00013,0,
A1_20180209000705_00046,0,
A2_20180206202229_00036,0,
A1_20180209002327_00012,0,
A1_20180208230228_00037,0,
A1_20180209003327_00038,0,
A1_20180209000026_00030,0,
A1_20180208231053_00014,0,
A2_20180206202906_00010,0,
A1_20180209001536_00029,0,
A1_20180208235403_00014,0,
A2_20180206203539_00028,0,
A1_20180209000024_00028,0,
A1_20180208233133_00025,0,
A2_20180206202538_00043,0,
A2_20180206202646_00002,0,
A1_20180208233931_00042,0,
A1_20180209002539_00056,0,
A2_20180206201235_00002,0,
A1_20180208235042_00003,0,
A2_20180206195738_00003,0,
A1_20180209003220_00001,0,
A2_20180206203542_00029,0,
A2_20180206200052_00011,0,
A1_20180208231157_00017,0,
A1_20180208235919_00025,0,
A1_20180208234304_00050,0,
A1_20180209003534_00043,0,
A1_20180208230538_00004,0,
A1_20180208232149_00038,0,
A1_20180208233825_00040,0,
A1_20180208225658_00022,0,
A1_20180208225347_00013,0,
A2_20180206203119_00016,0,
A2_20180206200258_00016,0,
A2_20180206203229_00021,0,
A1_20180208232146_00006,0,
A2_20180206201700_00019,0,
A1_20180208234941_00002,0,
A1_20180209000239_00035,0,
A1_20180209000601_00008,0,
A1_20180208232407_00044,0,
A2_20180206202858_00053,0,
A1_20180208234416_00027,0,
A1_20180208232926_00022,0,
A2_20180206201551_00011,0,
A1_20180208233500_00034,0,
A2_20180206203226_00019,0,
A2_20180206203438_00027,0,
A2_20180206202644_00001,0,
A2_20180206202752_00050,0,
A1_20180208234626_00030,0,
A2_20180206203120_00061,0,
A2_20180206200053_00012,0,
A2_20180206202541_00045,0,
A1_20180208230747_00009,0,
A2_20180206200411_00024,0,
A1_20180209001534_00028,0,
A1_20180209002437_00055,0,
A1_20180209002118_00009,0,
A2_20180206200621_00030,0,
A1_20180209000133_00032,0,
A2_20180206201445_00008,0,
A1_20180208230641_00006,0,
A1_20180208225659_00023,0,
A1_20180209000237_00033,0,
A1_20180208233453_00031,0,
A1_20180208234308_00051,0,
A1_20180209001120_00019,0,
A2_20180206202540_00044,0,
A1_20180208230535_00003,0,
A2_20180206202013_00028,0,
A2_20180206200304_00020,0,
A1_20180208234521_00054,0,
A1_20180209002332_00014,0,
A1_20180209002008_00006,0,
A1_20180208235358_00010,0,
A1_20180208232513_00015,0,
A1_20180208234254_00021,0,
A1_20180208231306_00021,0,
A1_20180209002959_00027,0,
A1_20180209002542_00057,0,
A1_20180209003739_00046,0,
A1_20180209003323_00036,0,
A1_20180208225350_00015,0,
A1_20180209003107_00031,0,
A2_20180206202226_00034,0,
A1_20180208231831_00032,0,
A1_20180209000810_00011,0,
A2_20180206201657_00016,0,
A1_20180208235506_00016,0,
A2_20180206202908_00056,0,
A1_20180209001751_00036,0,
